zt, wre_ref, wre, wre_refF, wm_ref, wm, wm_refF, va, ia, dwre, zdwre, e_induced
6.385000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000023, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.386000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000023, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.387000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000023, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.388000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000023, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.389000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000022, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.390000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000022, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.391000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000022, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.392000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000022, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.393000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000022, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.394000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000022, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.395000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000022, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.396000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000022, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.397000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000022, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.398000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000022, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.399000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000022, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.400000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000022, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.401000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000022, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.402000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000022, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.403000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000022, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.404000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000022, 600.000000, 62.930588, 0.100000, -0.000002, 0.160001, 62.830588
6.405000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000021, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830588
6.406000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000021, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830588
6.407000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000021, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830588
6.408000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000021, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830588
6.409000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000021, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830588
6.410000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000021, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830588
6.411000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000021, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830588
6.412000, 62.830585, 62.830588, 62.830585, 600.000000, 600.000021, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830588
6.413000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000021, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.414000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000021, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.415000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000021, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.416000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000021, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.417000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000021, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.418000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000021, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.419000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000021, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.420000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000021, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.421000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000021, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.422000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000020, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.423000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000020, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.424000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000020, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.425000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000020, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.426000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000020, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.427000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000020, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.428000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000020, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.429000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000020, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.430000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000020, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.431000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000020, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.432000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000020, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.433000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000020, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.434000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000020, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.435000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000020, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.436000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000020, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.437000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000020, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.438000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000020, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.439000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000020, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.440000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000019, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.441000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000019, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.442000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000019, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.443000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000019, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.444000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000019, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.445000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000019, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.446000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000019, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.447000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000019, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.448000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000019, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.449000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000019, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.450000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000019, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.451000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000019, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.452000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000019, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.453000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000019, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.454000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000019, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.455000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000019, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.456000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000019, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.457000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000019, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.458000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000019, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.459000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.460000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.461000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.462000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.463000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.464000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.465000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.466000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.467000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.468000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.469000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.470000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.471000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.472000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.473000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.474000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.475000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.476000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.477000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.478000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000018, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.479000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.480000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.481000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.482000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.483000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.484000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.485000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.486000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.487000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.488000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.489000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.490000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.491000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.492000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.493000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.494000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.495000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.496000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.497000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.498000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.499000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000017, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.500000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.501000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.502000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.503000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.504000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.505000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.506000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.507000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.508000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.509000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.510000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.511000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.512000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.513000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.514000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.515000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.516000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.517000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.518000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.519000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.520000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.521000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000016, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.522000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000015, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.523000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000015, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.524000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000015, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.525000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000015, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.526000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000015, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.527000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000015, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.528000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000015, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.529000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000015, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.530000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000015, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.531000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000015, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
6.532000, 62.830585, 62.830587, 62.830585, 600.000000, 600.000015, 600.000000, 62.930587, 0.100000, -0.000002, 0.160001, 62.830587
